_id,numberOfAnime,averageEpisodes,releasePeriodStart,releasePeriodEnd,averageRating
Kizuna: Much Ado About Nothing,1,2,1994,1995,3.02
Zombie Dumb,1,52,2017,2018,
Osiris no Tenbin,1,11,2016,,3.39
Deca-Dence,1,1,2020,,3.18
Yoshida no Matsue Beauty Daisakusen Prologue,1,2,2017,,2.79
Sleepy Princess in the Demon Castle Mini Anime,1,12,2020,,4.16
Hacka Doll,1,13,2015,,2.88
Big Fish & Begonia (2004),1,,2016,,3.83
Dr. Slump Movie 2: Space Adventure!,1,243,1981,1986,3.47
Thundercats,1,,2011,,3.21
Monster Rancher 2,1,48,1999,2000,3.25
Xiao Ma Fei Li: Binfen Xianjing 2nd Season,1,26,2019,,
Seiyuu's Life! A Small After-Party!,1,13,2015,,3.4
Battle of Clay (2019),1,1,2004,,1.73
Ninpuu Kamui Gaiden: Tsukihigai no Maki,1,26,1969,,3.27
Heisei Matsue Kaidan,1,2,2017,2018,3.09
Goulart Knights: Evoked The Beginning Black,1,1,2011,,3.43
The Great Passage: Yokoku,1,11,2016,,3.85
The Vampire Dies in No Time,1,,,,
Tian Bao Fuyao Lu 3rd Season,1,13,2021,,4.12
Mobile Suit Gundam: The Origin - Advent of the Red Comet,1,6,2015,2018,4.15
Katte ni Kaizou Specials,1,6,2011,,3.34
Dan Doh!!,1,,,,
B-Legend! Battle B-Daman Fire Spirits!,1,52,2004,,3.05
Inochi Sketch x Mameshiba,1,,2008,2013,3.47
Silver Spoon,1,11,2014,,4.19
Eve: This World to You,1,,2019,,3.58
Full Moon wo Sagashite,1,,2002,,3.41
Astro Boy: Getsumen Kichi - Kieta Robot no Nazo,1,50,2003,2004,3.21
No Money Specials,1,4,2007,,3.19
Ozmafia!! Special,1,12,2016,,2.61
Detective Conan: Conan vs. Kid - Jet Black Sniper,1,103,1996,,4
Gokujo. Gokurakuin Joshikou Ryou Monogatari,1,,2013,,2.98
Futakoi,1,13,2005,,3.39
Sangatsu no Phantasia: Hajimari no Sokudo,1,12,2016,,3.8
BuBu ChaCha,1,26,2001,,3.6
Nekota no Koto ga Ki ni Natte Shikatanai.,1,4,2015,,3.36
Kaze no Matasaburou,1,,2016,,3.17
Iron Man: Rise of Technovore,1,12,2010,,2.96
Rosario + Vampire,1,13,2008,,3.75
Space Runaway Ideon: Contact,1,39,1980,1981,3.35
Spriggan (New),1,,1998,,3.38
Yume Oukoku to Nemureru 100 Nin no Ouji-sama: Short Stories,1,12,2018,,3.06
One Piece Movie 3: Chopper Kingdom of Strange Animal Island,1,100,1999,,4.32
No Guns Life,1,12,2020,,3.66
3x3 Eyes,1,3,1995,1996,3.47
Planetarium: Space Brothers - One Point of Light,1,99,2012,2014,4.17
Monster Strike: Zetsubou Funsai Shoujo ∞ Amida,1,51,2015,2016,2.95
Quanzhi Fashi,1,12,2017,,3.61
Jubei-chan: The Ninja Girl,1,13,2004,,3.34
Sengoku Night Blood: Ongaku Dai Tokushuu,1,12,2017,,3.24
Penguin Musume Heart,1,1,2008,,3.07
Gun-dou Musashi Recap,1,26,2006,,2.39
Honoo no Alpenrose: Jeudi & Lundi,1,2,1986,,3.4
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,1,13,2004,,2.98
Tenchi Muyo! Ryo-Ohki 2 Special,1,6,1994,1995,3.97
Yu-Gi-Oh! 5D's: Evolving Duel! Stardust vs Red Demons,1,154,2008,2011,3.54
Donbei x Kemurikusa,1,12,2019,,3.14
Hei Mao Jing Zhang (2010),1,,1984,,3.16
Cat Planet Cuties: Come Drop By - Owari,1,1,2011,,3.5
True Tears Recap,1,13,2008,,3.75
Storm Rider: Clash of the Evils,1,1,2002,,3.33
Gatchaman The Movie,1,105,1972,1974,3.28
Maido! Urayasu Tekkin Kazoku,1,33,1998,,3.2
Dazzling White Town,1,13,2016,,3.75
Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,1,1,2017,,2.87
Dinosaur Biyori,1,,2021,,3.38
Shinkansen Henkei Robo Shinkalion Movie: Mirai Kara Shinsoku no ALFA-X,1,76,2018,2019,3.46
Gackt: Kimi dake no Boku de Iru kara,1,24,2016,2017,3.28
Gugure! Kokkuri-san,1,,2014,2015,3.82
My Bride is a Mermaid OVA Special,1,2,2008,2009,3.96
Cells at Work! Code Black,1,13,2018,,3.98
Shomin Sample Specials,1,12,2015,,3.48
Shouxi Yu Ling Shi 2nd Season,1,40,2020,,3.69
Infini-T Force Movie,1,12,2017,,3.01
One Piece Special Episode: Barto's Secret Room,1,100,1999,,4.32
Whisper of the Heart,1,,2002,,4.02
Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,1,48,1998,,3.61
Godzilla: Singular Point,1,,2021,,3.44
Akane-Iro ni Somaru Saka Hardcore,1,12,2008,,3.36
Saga of Tanya the Evil Movie: Manner Movie,1,,2019,,4.29
Loveless Specials,1,12,2005,,3.45
Adachi and Shimamura Mini Anime,1,12,2020,,3.64
Kizuna,1,1,2001,,3.22
Momotarou Densetsu,1,24,1990,1991,3.43
Galaxy Fraulein Yuna Returns,1,2,1995,,3.05
Tayutayu -Pure my Heart-,1,12,2009,,3.41
Hero Mask: Part II,1,15,2018,,3.17
Xixing Ji 4th Season,1,20,2021,,3.77
Marty Friedman: The Perfect World,1,12,2018,,3.76
Heavy Object Recap,1,24,2015,2016,3.59
DAKAICHI: I'm being harassed by the sexiest man of the year,1,,2021,,4.05
Harumaki Gohan: Yakusoku (vocal ver.),1,,2019,,3.35
Serial Experiments Lain: LPR-309,1,13,1998,,3.81
Beelzebub Jump Super Anime Tour Special,1,60,2011,2012,3.98
Peace Maker Kurogane Special,1,24,2003,2004,3.6
Pichiko Dakyuubu USA-hen,1,,2010,,3.32
Hitoshizuku-P × Yama△: Sister’s ∞ mercY,1,,2019,,3.51
Doki Doki! Mini Mini! Kakushi Dungeon Gekijou,1,12,2021,,3.42
Chii-Sui Maru 2nd Season,1,41,2010,,3.27
Love is Like a Cocktail,1,1,2018,,3.53
Ijou Seibutsu Kenbunroku Specials,1,13,2019,,3.3
ICE Movie,1,3,2007,,2.76
Ariel,1,2,1991,,3.04
Area 88 TV,1,3,1985,1986,3.51
Galaxy Express 999 (2002),1,113,1978,1981,3.66
Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou,1,2,2015,,3.25
Kurousa-P: ReAct,1,,2009,,
Henna Omamesan,1,,2008,2013,3.47
Yamibo: Darkness,1,26,2007,,2.91
The Big O,1,13,2003,,3.74
WonderBalls 2nd Season,1,26,2014,,
Boogiepop Phantom,1,18,2019,,3.43
Uzaki-chan Wants to Hang Out! 2,1,12,2020,,3.8
Shonan Junai Gumi,1,43,1999,2000,4.33
Thunderbolt Fantasy 4,1,13,2021,,4.02
A.F.R.O: Wonderland (Satoru Ver.),1,,2013,,2.94
The Devil is a Part-Timer! 2,1,13,2013,,4.05
Captain Future: Kareinaru Taiyokei Race,1,52,1978,1979,3.44
Little Wizard TAO 2,1,39,2009,2010,3.42
Shaonian Jinyiwei 2nd Season,1,13,2017,,3.58
Corpse Party: Missing Footage,1,4,2013,,3.44
Papillon Rose OVA,1,,2006,,2.51
Akira (New),1,,1988,,3.96
Pokemon Generations,1,,2013,,4.03
Sweet Valerian,1,,2005,,2.86
Funny Pets 2,1,12,2006,,1.89
Baby Steps,1,25,2015,,4.13
Disgaea: Welcome to Netherworld,1,12,2006,,3.38
Massugu ni Ikou (2004),1,4,2003,,3.27
Zhonghua Dizi Gui,1,120,2017,,
A Certain Scientific Railgun S: All the Important Things I Learned in a Bathhouse,1,24,2013,,4.12
Ghost Mecard Wangma,1,26,2018,2019,
Saishuu Shiken Kujira,1,1,2008,,3
Mob Psycho 100 III,1,13,2019,,4.46
D-Frag! OVA,1,12,2014,,3.82
Samurai Jam: Bakumatsu Rock,1,1,2014,,3.19
Azuki-chan Movie,1,117,1995,1998,3.29
8 Man,1,4,1993,,3.05
Komi Can't Communicate 2nd Season,1,12,2021,,4.22
Outburst Dreamer Boys: It's the Destiny of Those Born as Men,1,11,2019,,3.41
The Adventures of the Little Prince Specials,1,35,1978,1979,3.48
Mini Vanguard Large,1,26,2015,2016,3.33
"Junji Ito ""Collection"": Tomie",1,12,2018,,3.22
Macross Frontier: Choujikuu Gekijou,1,25,2007,2008,4.01
Ground Control to Psychoelectric Girl,1,,2012,,3.7
Ryouma! Shinsei Tennis no Ouji-sama,1,178,2001,2005,3.9
Timbre A to Z,1,1,2011,,2.73
Andersen Monogatari Movie,1,52,1971,,3.46
Marvel Disk Wars: The Avengers,1,26,2017,2018,3.17
The Thousand Musketeers OVA,1,12,2018,,2.34
Nasu: Summer in Andalusia,1,1,2007,,3.54
Keijo!!!!!!!!,1,,2016,2017,3.28
Street Fighter II: Yomigaeru Fujiwara-kyou - Toki wo Kaketa Fighter-tachi,1,,1994,,3.52
Yoshiko Tsushima: Tatehoko Tsubasa,1,13,2016,,3.75
Hyakko Extra,1,13,2008,,3.58
Baten Kaitos,1,11,2021,,3.38
30-sai no Hoken Taiiku Specials,1,12,2011,,3.17
Flower Witch Mary Bell,1,,1992,,3.4
Love and Lies,1,1,2018,,3.21
Sugai-kun to Kazoku Ishi,1,,2008,,
Mabeob Chunjamun 2nd Season,1,26,2011,,
Fortune Arterial,1,1,2011,,3.46
Seirei Gensouki: Spirit Chronicles Season 2,1,12,2021,,3.81
Pokemon: Pikachu and the Pokemon Music Squad,1,,2015,,3.44
Bunny Drop Specials,1,11,2011,,4.3
Major 2nd: Second Season,1,25,2018,,3.89
Skyers 5 EX,1,12,1967,,3.12
One Piece Special 3: Protect! The Last Great Stage,1,100,1999,,4.32
Macross Delta Specials,1,26,2016,,3.59
Miss Bernard said.,1,,2016,,2.98
Weiss Survive R,1,16,2009,,2.93
A3! Season Autumn & Winter,1,12,2020,,3.73
GANTZ,1,,2016,,3.8
Sono Inu Dodobongo,1,,2011,,2.5
Love Stage!! OVA,1,10,2014,,3.95
The Helpful Fox Senko-san,1,,2019,,3.5
R-15 OVA,1,12,2011,,3.22
Bugtte Honey: Megaromu Shoujo Ma 4622,1,51,1986,1987,3.4
ACCA: 13-Territory Inspection Dept. - Regards,1,12,2017,,3.83
Record of Grancrest War: Reminiscence,1,24,2018,,3.73
Princess Principal: Ange Report,1,12,2017,,3.82
Beast Saga,1,7,2014,,
Three Colors Specials,1,12,2016,,3.51
Aikatsu on Parade! (2020),1,25,2019,2020,3.46
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,1,10,2013,,2.53
Pokemon: Raikou - The Legend of Thunder,1,16,2002,2004,3.5
Valkyrie Drive: Mermaid,1,,2015,2016,2.98
Ultra Nyan 2: Happy Daisakusen,1,,1997,,3.18
Midoriyama Koukou Koushien-hen,1,,1990,,3.59
Yuan Long,1,16,2021,,3.88
mothy: Akutoku no Judgment,1,,2015,,3.43
Kumamiko: Girl Meets Bear,1,,2016,,3.27
Sentou Yousei Shoujo Tasukete! Mave-chan,1,5,2002,2005,3.5
3-pun de Wakaru! Kore made no Love Live!,1,1,2015,,3.3
Lemon’s Road,1,,2006,,
The Laws of the Universe: Part 2,1,,2018,,3.44
Ojisan and Marshmallow: Hige-san and Marshmallow,1,12,2016,,3.31
Wo Jiao Bai Xiaofei,1,41,2014,2015,3.29
Jiang Ziya,1,,2019,,4.09
Detective Conan: Let's Experience the Jomon Period!,1,103,1996,,4
Elemental Gelade: Aozora no Senki,1,26,2005,,3.66
Nippon-ichi no Otoko no Tamashii 2,1,16,1999,,3.26
Arata the Legend Picture Drama,1,12,2013,,3.27
Sanuki Film Festival 2015 Opening Animation,1,,2016,,
Banner of the Stars II Recap,1,10,2001,,3.92
Modern Magic Made Simple,1,,2009,,3.26
Dibetagurashi: Ahiru no Seikatsu - Ahiru no Sumu Shima,1,39,2013,2014,2.88
Inko Colors 2,1,1,2017,,3.46
Koori no Kuni no Misuke,1,,1971,,
Tian Yu 2: Cang Gu Zhi Ban,1,13,2017,,3.5
Bary-san no Imabari-ben Kouza,1,47,2016,,3.35
Grami's Circus Show,1,,2015,,
I’ve Been Killing Slimes for 300 Years and Maxed Out My Level 2nd Season,1,12,2021,,3.63
My Hero Academia 6,1,25,2021,,4.17
Digimon Adventure Memorial Story Project,1,,2020,,4.07
Latina no Nikki,1,12,2019,,3.81
Kuma Kuma Kuma Bear 2,1,12,2020,,3.93
PriPara Movie: Minna Atsumare! Prism Tours,1,38,2014,2015,3.7
Jang Geum Ieui Kkum 2,1,26,2005,2006,3.86
Spice Paradise: Curry Meshi Ver.,1,13,2015,,3.57
Taiyi Xianmo Lu Zhi Ling Fei Ji 4th Season,1,1,2021,,
Demon King Daimao,1,,2010,,3.46
Hui Sheng: Xiao Tu Tao Tao De Gushi,1,,1980,,3.48
Case File nº221: Kabukicho OVA,1,24,2019,2020,3.4
Shiguang Zhaoxiangguan de Richang,1,11,2021,,4.46
Gakkou no Kowai Uwasa: Shin Hanako-san ga Kita!!,1,35,1994,1995,3.4
Harumaki Gohan: Saikai (vocal ver.),1,,2019,,3.38
Kemurikusa (2012),1,12,2019,,3.14
Sore Ike! Anpanman: Kirameke! Ice no Kuni no Vanilla-hime,1,,1988,,3.42
Nissin Men-nashi Donbei x Himote House,1,12,2018,,2.43
Vampire Princess Miyu,1,26,1997,1998,3.41
No Money,1,,2007,,3.22
Hakyuu Hoshin Engi: The Blood of the Koh Family,1,23,2018,,2.5
Bottom-tier Character Tomozaki (New),1,12,2021,,3.61
Cat Planet Cuties,1,1,2011,,3.5
Robocar Poli,1,26,2011,2012,
Yoshida Katsuko no Yabai wa! SDGs: Araburu! Trouble! Sustainable!,1,11,2006,,2.86
Mahou Sensei Negima! Tokubetsu Eizou,1,26,2005,,3.55
Your lie in April,1,1,2015,,4
Dance in the Vampire Bund Recap,1,12,2010,,3.62
Hulu Xiao Jin Gang,1,13,1986,1987,3.39
Her Ghost Friend: Houkago no Thesaurus,1,,2011,,3.12
Makura no Danshi: Sono Ato no Makura no Danshi,1,,2015,,2.04
Fate/Grand Order: All In! Las Vegas Championship Match: Seven Duels of Swordbeauties! Event PV,1,,2016,,3.52
Sazae-san: Dawn to Ikka de Hawaii Ryokou,1,263,1969,,3.2
Masamune-kun's Revenge,1,1,2018,,3.27
Medaka Box Abnormal,1,12,2012,,3.53
Hasegawa Heizou,1,13,2017,,3.64
Santa Company,1,,2019,,3.5
One Piece Special 2: Open Upon the Great Sea! A Father's Huge,1,100,1999,,4.32
Nanaka 6/17,1,,2003,,3.32
Koi Suru Tenshi Angelique: Kagayaki no Ashita - Chibi Character Adventure,1,12,2007,,3.55
Saint Seiya Movie 3: Legend of Crimson Youth,1,114,1986,1989,3.77
Riddle Story of Devil: Who Is the Winner? (Pop Quiz),1,12,2014,,3.43
Umayon,1,13,2018,,3.64
One Piece 3D: Mugiwara Chase,1,100,1999,,4.32
Kino's Journey -the Beautiful World- the Animated Series: On Your Way,1,12,2017,,3.86
Benkei and Ushiwakamaru,1,,1999,,3.59
Zenonzard The Animation,1,1,2019,,3.33
Riddle Story of Devil,1,,2014,,3.27
Tweeny Witches,1,6,2007,,3.39
The Configurators,1,26,2012,,
Ride Your Wave,1,,2019,,3.35
Uchi no 3 Shimai Movie,1,102,2008,2010,3.39
Sakigake!! Otokojuku,1,,1988,,3.23
Namakura Gatana: Kunoichi-hen,1,,1917,,2.7
Ao Oni The Blue Monster,1,,2017,,2.15
Saturday the 14th,1,1,2019,,3.11
Mameshiba x Tunes!,1,,2008,2013,3.47
Kasimashi ~Girl Meets Girl~: A Girl Falls in Love with a Girl,1,12,2006,,3.36
Zhen Dao Ge,1,,,,
Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne!,1,,2012,2013,3.06
Yorushika: Yakou,1,1,2020,,3.89
Neon Genesis Evangelion: The End of Evangelion,1,,1997,,3.68
Jin Guang Yu Jiu Jie: Xian Gu Kuang Tao,1,32,2019,2020,
Umineko: When They Cry Specials,1,26,2009,,3.68
Kono Oto Tomare!,1,13,2019,,4.3
Mii-chan,1,1,2006,,
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,1,100,1999,,4.32
REACH x Thermae Romae: Pietrada no Kekkon,1,,2012,,3.39
Kung Fu Bunny 2nd Season,1,12,2014,,
March Comes in like a Lion: Ugoku! Nya Shogi,1,22,2016,2017,4.09
Arctic Adventure: On Frozen Pond,1,,2013,,3.35
Akita Kenritsu Iburi Gakkou Chuutou-bu (Web),1,27,2017,,3.33
Orphen Revenge,1,24,1998,1999,3.52
Yamishibai: Japanese Ghost Stories 9th Season - The Old Well,1,13,2021,,2.91
The Case Study of Vanitas: Part II,1,12,2021,,4.06
I Can't Understand What My Husband is Saying,1,13,2015,,3.75
It's You Guys' Fault I'm Not Popular! OVA,1,12,2013,,3.56
Kannagi,1,,2009,,3.52
W Wish Omake,1,13,2004,,2.99
Dragon Ball Z: Summer Vacation Special,1,291,1989,1996,4.08
Aqours: smile smile ship Start!,1,13,2016,,3.75
Rilakkuma's Theme Park Adventure,1,13,2019,,3.93
The Asterisk War,1,12,2016,,3.78
Canvas ~Motif of Sepia~,1,24,2005,2006,3.38
DRAMAtical Murder: Data_xx_Transitory,1,12,2014,,3.14
Usavich Zero,1,65,2006,2013,3.54
Code:Breaker OVA,1,13,2012,,3.49
CMFU Xueyuan: Shenshi Ji Jijian,1,24,2016,2017,3.64
Napping Princess,1,,2017,,3.46
Kano: Dear Brave,1,24,2015,2016,3.59
Fortune Arterial OVA,1,12,2010,,3.47
Pokemon XY&Z Specials,1,47,2015,2016,3.97
Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,1,10,2018,,3.22
Bavi Stock II: The Revenge of Eyesman - Ai no Kodou no Kanata ni,1,1,1985,,2.98
Shuimu Juchang 365 Ye Gushi,1,180,,,
Gintama: Jump Festa 2008,1,201,2006,2010,4.19
Youko Takahashi: The Cruel Angel's Thesis,1,26,1995,1996,4.04
Cop Craft: Beautiful Knight! Pursue the Captured Fairy!,1,12,2019,,3.54
Heaven's Design Team,1,1,2021,,3.67
Black Jack: Karte NG Extras,1,61,2004,2006,3.58
Kano: Nadamesukashi Negotiation,1,12,2020,,3.8
Ling Yu,1,10,2016,,3.65
Daddy Long Legs (1979),1,40,1990,,3.58
Military!,1,,2015,,2.5
11 Piki no Neko to Ahoudori,1,,1980,,3.2
Get Up! Get Live! Episode 0,1,10,2020,,3.33
Mr. Pen Pen II,1,,1986,,3.36
Obey Me! Celestial Ray,1,12,2021,,3.9
One Piece: Adventure of Nebulandia,1,100,1999,,4.32
Gabriel Dropout,1,,2017,,3.9
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,1,50,1981,,3.49
Girlish Number,1,,,,
Nagareboshi Lens Specials,1,1,2012,,3.26
Samurai Girls Specials,1,12,2010,,3.47
Green Dakara x Bakemono no Ko,1,,2015,,4.3
Tekken: Blood Vengeance,1,2,1998,,2.6
G-On Riders,1,,2003,,2.86
A Jewish Girl in Shanghai: The Mystery of the Necklace,1,,2010,,3.39
Yi Nian Yongheng 2nd Season,1,52,2020,2021,4.1
Chitose-chan: Hajimemashite,1,24,2018,2019,3.3
Space Fantasia 2001 Nights,1,2,2009,,3.2
Si Ling Bianma: Zhi Shijie Caozong Zhe,1,1,2014,,3.56
Mission-E,1,12,2007,,3.13
Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,1,26,2004,,3.44
Inferno Cop 2nd Season,1,13,2012,2013,3.22
Restaurant to Another World,1,12,2021,,3.97
Showtime! Uta no Onee-san Datte Shitai 2nd Season,1,8,2021,,3.25
Utakata: Summer Pair of Early Winter,1,12,2004,,3.32
Uchuusen Sagittarius,1,,1982,,3.21
Day Break Illusion: il sole penetra le illusioni,1,,2013,,3.17
Tanken Driland,1,51,2013,2014,2.87
NAKAIMO: My little sister is among them!,1,,2013,,3.4
Dinozaurs: The Series,1,5,1998,2000,
Shinkansen Henkei Robo Shinkalion Z,1,76,2018,2019,3.46
A Little Snow Fairy Sugar,1,,2003,,3.51
Area 88,1,12,2004,,3.51
000 Light Years - IGZA,1,50,2003,2004,3.21
PriPara Movie: Minna no Akogare♪ Let's Go☆Prix Paris,1,51,2015,2016,3.76
Fate/Extra Last Encore: Illustrias Geocentric Theory,1,10,2018,,3.22
Project ARMS,1,26,2001,2002,3.53
Capsule Boy,1,,2019,,
The Nameko Families,1,26,2016,2017,3.15
Toji no Miko: Kizamishi Issen no Tomoshibi (2018),1,24,2018,,3.27
Granblue Fantasy The Animation Season 2: Another Journey,1,12,2019,,3.44
Fullmetal Alchemist: Brotherhood Specials,1,64,2009,2010,4.58
Daifuku-kun @ Kin Tele 2nd Season,1,,2018,,
Ling Jian Zun 5th Season,1,10,2020,2021,4.08
Waiting in the Summer: In Our Last Summer in High School,1,12,2012,,3.8
Candidate for Goddess OVA,1,12,2000,,3.16
Muromi-san,1,1,2013,,3.39
Kiki's Delivery Service,1,,2017,2018,3.14
Demon King Daimao Specials,1,12,2010,,3.7
Otoppe,1,,2021,,
Pingu in the City (2018),1,26,2017,2018,3.36
Douki-chan Special,1,12,2021,,3.29
The Hat and the Travelers of the Books,1,26,2007,,2.91
Maoyuu Maou Yuusha: Kono Monogatari wa,1,12,2013,,3.77
Rascal Does Not Dream of a Dreaming Girl,1,13,2018,,4.23
Kyokujitsu no Kantai,1,32,1993,2003,3.48
Rokudenashi Blues 1993,1,,1992,,3.07
Mahou Tsukai Pretty Cure! Movie: Kiseki no Henshin! Cure Mofurun!,1,50,2016,2017,3.62
Neo Yokio: Pink Christmas,1,6,2017,,2.8
World Conquest Zvezda Plot: Shin Zvezda Daisakusen,1,12,2014,,3.49
Waccha PriMagi!,1,38,2014,2015,3.7
The Legend of Heroes: Trails of Cold Steel,1,2,2011,2012,3.34
Penguindrum,1,,2022,,
Monogatari wo kimi e.: Fukaku ni Q2 Ending Animation,1,,2020,,
Super HxEros: HxEros Report,1,12,2020,,2.93
Tekkaman Blade: Missing Link,1,49,1992,1993,3.64
Mo Jing Lieren,1,26,2015,,
Ganbare! Kickers Specials,1,23,1986,1987,3.33
Gudetama: Put your hands up!,1,100,2014,,3.69
Hiatari Ryoukou!,1,,1988,,3.46
Jing: King of Bandits,1,3,2004,,3.7
Macross Delta Movie: Gekijou no Walkure Special,1,,2018,,3.48
Pittarazu,1,,2013,2014,
Mantou Riji 2nd Season,1,10,2013,2014,3.48
Cannon Busters,1,12,2019,,3.36
Digimon Savers: Tokuten Eizou,1,48,2006,2007,3.28
Superbook 2,1,26,1981,1982,2.98
Dorohedoro,1,,2020,,3.57
Sakigake!! Otokojuku Movie,1,34,1988,,3.72
Chinpui: Eri-sama Katsudou Daishashin,1,56,1989,1991,3.41
One Piece: Romance Dawn,1,100,1999,,4.32
Ultra Maniac OVA,1,26,2003,,3.5
Macross Plus Movie Edition,1,4,1994,1995,3.83
Luigi's Toy Adventure,1,1,1991,,2.89
Puella Magi Madoka Magica: Concept Movie,1,12,2011,,4.17
Funny Animal Bus 2nd Season,1,12,2017,,3.46
Himitsukessha Taka no Tsume GG,1,11,2006,,2.86
Pleasant Goat and Big Big Wolf: Man Jing Tou,1,530,2005,2008,3.52
3D Magical Play,1,22,2001,2002,2.96
Wu Shan Wu Xing (2016),1,3,2020,,4.08
Fullmetal Alchemist: The Sacred Star of Milos Specials,1,,2011,,3.83
Thumbelina: A Magical Story,1,26,1992,1993,3.21
Shuke He Beita,1,52,2019,,
Be-Bop Kaizokuban,1,7,1990,1998,3.46
Potemayo Specials,1,12,2007,,3.58
Devilman: Memorial,1,39,1972,1973,3.11
Ling Jian Zun,1,30,2019,,3.95
Yes! Pretty Cure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,1,48,2008,2009,3.61
Shin Kabukichou Story Hana no Asukagumi!,1,1,1990,,3.2
Gokujo. Gokurakuin Joshikou Ryou Monogatari: Souda Onsen ni Ikou!!,1,12,2012,,2.92
Flanders no Inu Specials,1,52,1975,,3.59
Chu Feng: Yi Dian Zhi Zi,1,6,2015,,2.97
WATATEN! an Angel Flew Down to Me: Precious Friends,1,12,2019,,3.64
Darwin's Game: Log Line,1,11,2020,,3.91
Pikaia!,1,13,2017,,3.61
Naruto Spin-Off: Rock Lee & His Ninja Pals,1,500,2007,2017,4.25
Gakkatsu!,1,25,2013,,3.11
Fafner: Behind the Line,1,25,2004,,3.46
Shadows House 2nd Season,1,13,2021,,4
Wakaba*Girl,1,,2015,,3.37
Moldiver Ex,1,6,1993,,2.92
Qi Cai Lao Fu Zi,1,,1982,,
Watanuki-san Chi no,1,12,2020,,3.48
Kuruneko (2017),1,100,2009,2011,3.34
A Jewish Girl in Shanghai,1,,2015,,
Interviews with Monster Girls: The Demi-chans' Summer Break,1,12,2017,,3.98
A Little Princess Sara,1,8,2010,2011,3.52
Massugu ni Ikou,1,5,2004,,3.38
Pokemon: Pikachu's Winter Vacation,1,276,1997,2002,3.6
Rubi Yoyo,1,52,2001,,
Strike Witches: 501st JOINT FIGHTER WING Take Off! Movie,1,12,2019,,3.16
Guru Guru Petit Anime Gekijou,1,24,2017,,3.75
Akane-Iro ni Somaru Saka,1,,2009,,3.2
Natsu no Arashi!,1,13,2009,,3.63
Hatsukoi Limited: Limited Girl,1,12,2009,,3.66
Kirakira Pretty Cure a la Mode Movie: Paris to! Omoide no Mille-Feuille​!,1,49,2017,2018,3.55
Kamen Rider Fourze x Crayon Shin-chan,1,107,1992,,3.65
Sore Ike! Anpanman: Fuwafuwa Fuwari to Kumo no Kuni,1,,1988,,3.42
Denshin Mamotte Shugogetten!,1,22,1998,1999,3.27
Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,1,78,2013,2015,3.56
Xue Haizi,1,,1982,,
Moyashimon CGI Anime,1,11,2007,,3.8
Panpaka Pants Movie: Bananan Oukoku no Hihou,1,27,2008,2015,3.17
Dual! Parallel Trouble Adventures,1,,1999,,3.42
Meng Qi Shi Shen,1,12,2021,,3.84
When You Wish Upon A Star,1,,2007,,
Harisu no Kaze,1,46,1971,1972,3.57
Blade of the Immortal (2019),1,13,2008,,3.4
Tekkaman Blade: Burning Clock,1,49,1992,1993,3.64
Dou Po Cangqiong Q Ban Xiao Juchang 2nd Season,1,,2017,,
Geukjangpan Taoreujima Buster: Black Assault-ui Gwihwan,1,44,2017,2019,
Detective Conan: The Culprit Hanazawa,1,103,1996,,4
Master of Mosquiton '99,1,6,1996,1997,3.37
Little Twins,1,,1992,,3.46
Odd Taxi: In the Woods,1,13,2021,,4.32
Yuuto-kun ga Iku Movie,1,26,2013,,3.07
Oshiri Mae Man,1,1,2018,,2.97
Gravion Zwei,1,13,2002,,3.08
Spider Riders,1,26,2006,2007,3.5
Mix Master: Final Force,1,39,2005,2006,3.58
Harumaki Gohan: Saikai,1,,2019,,3.49
Peach Boy Riverside,1,12,2021,,3.16
Attack on Titan: Junior High,1,25,2013,,4.37
GJ-bu,1,,2014,,3.67
Comet Lucifer: From Garden Indigo's Train Shorts,1,12,2015,,2.94
Hajimete no Eigo: Sekai Meisaku Douwa,1,18,2001,,3.69
Welcome to Pia Carrot ~Sayaka's Love Story~,1,6,1999,2000,3.13
Pastel Yumi,1,1,1987,,3.03
A Certain Scientific Accelerator Special,1,12,2019,,3.78
Sugusoba ni. Memorial Movie,1,3,2021,,3.31
Sugusoba ni.,1,1,2021,,3.32
Chou Tokkyuu Hikarian,1,52,2002,2003,3.31
Luo Xiaohei Zhan Ji: Fan Wai,1,28,2011,2019,3.98
Pokemon: Pikachu's Pikaboo,1,,2001,,3.46
Kyousougiga: Review,1,10,2013,,3.81
Kurayukaba Pilot,1,,,,
Revolutionary Girl Utena: The Adolescence of Utena,1,39,1997,,3.8
